x,y
0.2,1.4322791251751048
0.21414141414141416,1.3868422636074638
0.2282828282828283,1.528362012749757
0.24242424242424243,1.4854161305281628
0.25656565656565655,1.470650658103455
0.27070707070707073,1.6059197442311148
0.28484848484848485,1.5484480078418716
0.29898989898989903,1.616066085230218
0.31313131313131315,1.6440755195546441
0.32727272727272727,1.6470490324831464
0.34141414141414145,1.725182309240521
0.35555555555555557,1.6969177201444066
0.36969696969696975,1.7754924248697104
0.38383838383838387,1.7759544708505968
0.397979797979798,1.7673991296079377
0.4121212121212121,1.8978189630133473
0.4262626262626263,1.785929829558955
0.44040404040404046,1.8409522311815458
0.4545454545454546,1.958391835452144
0.4686868686868687,1.9064029663462674
0.4828282828282829,1.9113477052659702
0.496969696969697,2.04558295726239
0.5111111111111111,1.9929877008735477
0.5252525252525253,2.0669873051800365
0.5393939393939394,2.0096611098281656
0.5535353535353535,2.0808854129545526
0.5676767676767678,2.0560542707761047
0.5818181818181818,2.0935303622022743
0.595959595959596,2.148327607039507
0.6101010101010101,2.2702427317768747
0.6242424242424243,2.290448861892407
0.6383838383838385,2.21276243592198
0.6525252525252525,2.24515330589846
0.6666666666666667,2.4128514020785983
0.6808080808080809,2.2831329044787534
0.694949494949495,2.4567152787946105
0.7090909090909092,2.4705398665865315
0.7232323232323232,2.482524917671365
0.7373737373737375,2.3956026169403155
0.7515151515151515,2.5051249888900182
0.7656565656565657,2.51258601305183
0.7797979797979799,2.565182110195501
0.793939393939394,2.54556942393127
0.8080808080808082,2.5361618841206797
0.8222222222222222,2.7104897270248807
0.8363636363636364,2.7051484682474265
0.8505050505050507,2.7222134409378294
0.8646464646464647,2.7098509936325903
0.8787878787878789,2.6914628787719024
0.8929292929292929,2.764905901278113
0.9070707070707071,2.738878592643272
0.9212121212121214,2.878718516007268
0.9353535353535354,2.8289166162782884
0.9494949494949496,2.894256804760363
0.9636363636363636,2.975654762129129
0.9777777777777779,2.969189594112287
0.9919191919191919,2.9539678451393607
1.006060606060606,3.043838588453359
1.0202020202020203,3.0204897929017265
1.0343434343434343,3.011964822638443
1.0484848484848486,3.103060705689728
1.0626262626262626,3.160975779998192
1.0767676767676768,3.134722961945871
1.090909090909091,3.1291038838755894
1.105050505050505,3.212820966640722
1.1191919191919193,3.1629811972745556
1.1333333333333333,3.293831083401032
1.1474747474747475,3.2839906387682474
1.1616161616161618,3.3987321727060382
1.1757575757575758,3.3381759314022013
1.18989898989899,3.4222203590360074
1.204040404040404,3.44507521662349
1.2181818181818183,3.394817137880781
1.2323232323232323,3.3867327733132497
1.2464646464646465,3.4272400517182096
1.2606060606060607,3.590836857864412
1.2747474747474747,3.5961542002624034
1.288888888888889,3.624253746661408
1.303030303030303,3.6391606758935815
1.3171717171717172,3.707346664899348
1.3313131313131314,3.6425440612476097
1.3454545454545455,3.677384033897621
1.3595959595959597,3.682243584821047
1.3737373737373737,3.677870576965958
1.387878787878788,3.841014846681441
1.402020202020202,3.7802096498835613
1.4161616161616162,3.8353918394067934
1.4303030303030304,3.8720906267910857
1.4444444444444444,3.8343246849159835
1.4585858585858587,3.9164099816458173
1.4727272727272727,4.015489294270513
1.486868686868687,3.9153630109283406
1.5010101010101011,3.9357264416911693
1.5151515151515151,4.056678806006609
1.5292929292929294,3.9825062865122303
1.5434343434343434,4.0709090367562055
1.5575757575757576,4.189866094030038
1.5717171717171718,4.127358178641296
1.5858585858585859,4.182703927050163
1.6,4.125806596855103
